gene,n_regulators,r2_base_model,r2_full_model,improvement_from_regulators,has_significant_interactions,interaction_p_value,regulator_types,CpG_count,lncRNA_count,miRNA_count
gene-Peve_00002414,57,0.1161917136142402,1,0.8838082863857598,FALSE,1,"['mirna_Cluster_5058', 'mirna_Cluster_3676', 'lncrna_lncRNA_5243', 'lncrna_lncRNA_4950', 'lncrna_lncRNA_9381', 'lncrna_lncRNA_9382', 'lncrna_lncRNA_9380', 'lncrna_lncRNA_9889', 'lncrna_lncRNA_6326', 'lncrna_lncRNA_23580', 'lncrna_lncRNA_7403', 'lncrna_lncRNA_5064', 'lncrna_lncRNA_5683', 'lncrna_lncRNA_5137', 'lncrna_lncRNA_5136', 'lncrna_lncRNA_7985', 'lncrna_lncRNA_7986', 'lncrna_lncRNA_2755', 'lncrna_lncRNA_20387', 'lncrna_lncRNA_784', 'lncrna_lncRNA_14529', 'lncrna_lncRNA_17857', 'lncrna_lncRNA_13443', 'lncrna_lncRNA_17673', 'lncrna_lncRNA_17676', 'lncrna_lncRNA_1710', 'lncrna_lncRNA_6887', 'lncrna_lncRNA_20964', 'lncrna_lncRNA_4887', 'lncrna_lncRNA_4885', 'lncrna_lncRNA_4886', 'lncrna_lncRNA_12196', 'methylation_CpG_Porites_evermani_scaffold_1659_59473', 'methylation_CpG_Porites_evermani_scaffold_1314_60370', 'methylation_CpG_Porites_evermani_scaffold_2909_32682', 'methylation_CpG_Porites_evermani_scaffold_2133_81487', 'methylation_CpG_Porites_evermani_scaffold_3629_1691', 'methylation_CpG_Porites_evermani_scaffold_440_118364', 'methylation_CpG_Porites_evermani_scaffold_2172_47944', 'methylation_CpG_Porites_evermani_scaffold_405_269037', 'methylation_CpG_Porites_evermani_scaffold_174_194591', 'methylation_CpG_Porites_evermani_scaffold_2776_10246', 'methylation_CpG_Porites_evermani_scaffold_119_282910', 'methylation_CpG_Porites_evermani_scaffold_3212_48957', 'methylation_CpG_Porites_evermani_scaffold_174_193766', 'methylation_CpG_Porites_evermani_scaffold_261_1046', 'methylation_CpG_Porites_evermani_scaffold_4733_21626', 'methylation_CpG_Porites_evermani_scaffold_1590_84697', 'methylation_CpG_Porites_evermani_scaffold_67_300727', 'methylation_CpG_Porites_evermani_scaffold_1775_97803', 'methylation_CpG_Porites_evermani_scaffold_405_263329', 'methylation_CpG_Porites_evermani_scaffold_2517_2325', 'methylation_CpG_Porites_evermani_scaffold_1957_68788', 'methylation_CpG_Porites_evermani_scaffold_1957_68817', 'methylation_CpG_Porites_evermani_scaffold_2776_10209', 'methylation_CpG_Porites_evermani_scaffold_212_336279', 'methylation_CpG_Porites_evermani_scaffold_5442_13002']",1,1,1
gene-Peve_00007775,62,0.1428497971157087,1,0.8571502028842913,FALSE,1,"['mirna_Cluster_981', 'mirna_Cluster_6099', 'mirna_Cluster_4161', 'mirna_Cluster_6918', 'mirna_Cluster_5257', 'mirna_Cluster_3676', 'mirna_Cluster_491', 'lncrna_lncRNA_20316', 'lncrna_lncRNA_16744', 'lncrna_lncRNA_16745', 'lncrna_lncRNA_22196', 'lncrna_lncRNA_9492', 'lncrna_lncRNA_17599', 'lncrna_lncRNA_1671', 'lncrna_lncRNA_23575', 'lncrna_lncRNA_23576', 'lncrna_lncRNA_1587', 'lncrna_lncRNA_8610', 'lncrna_lncRNA_14842', 'lncrna_lncRNA_19415', 'lncrna_lncRNA_21968', 'lncrna_lncRNA_8178', 'lncrna_lncRNA_775', 'lncrna_lncRNA_7459', 'lncrna_lncRNA_5264', 'lncrna_lncRNA_6336', 'lncrna_lncRNA_6717', 'lncrna_lncRNA_1710', 'lncrna_lncRNA_9394', 'lncrna_lncRNA_6716', 'lncrna_lncRNA_17602', 'lncrna_lncRNA_7460', 'lncrna_lncRNA_9064', 'lncrna_lncRNA_17600', 'lncrna_lncRNA_17601', 'lncrna_lncRNA_7461', 'lncrna_lncRNA_12116', 'methylation_CpG_Porites_evermani_scaffold_1430_5585', 'methylation_CpG_Porites_evermani_scaffold_409_41461', 'methylation_CpG_Porites_evermani_scaffold_3101_18587', 'methylation_CpG_Porites_evermani_scaffold_311_46602', 'methylation_CpG_Porites_evermani_scaffold_174_159872', 'methylation_CpG_Porites_evermani_scaffold_768_112998', 'methylation_CpG_Porites_evermani_scaffold_3646_13159', 'methylation_CpG_Porites_evermani_scaffold_2889_1487', 'methylation_CpG_Porites_evermani_scaffold_357_160689', 'methylation_CpG_Porites_evermani_scaffold_331_37048', 'methylation_CpG_Porites_evermani_scaffold_1981_1617', 'methylation_CpG_Porites_evermani_scaffold_1764_2679', 'methylation_CpG_Porites_evermani_scaffold_22_796859', 'methylation_CpG_Porites_evermani_scaffold_1418_51578', 'methylation_CpG_Porites_evermani_scaffold_3988_4288', 'methylation_CpG_Porites_evermani_scaffold_203_194778', 'methylation_CpG_Porites_evermani_scaffold_1500_50310', 'methylation_CpG_Porites_evermani_scaffold_2609_49449', 'methylation_CpG_Porites_evermani_scaffold_3833_26878', 'methylation_CpG_Porites_evermani_scaffold_953_14201', 'methylation_CpG_Porites_evermani_scaffold_3988_4187', 'methylation_CpG_Porites_evermani_scaffold_409_41443', 'methylation_CpG_Porites_evermani_scaffold_6321_2136', 'methylation_CpG_Porites_evermani_scaffold_5417_9281', 'methylation_CpG_Porites_evermani_scaffold_1615_35269']",1,1,1
gene-Peve_00043723,56,0.16949403174953603,1,0.830505968250464,FALSE,1,"['mirna_Cluster_3676', 'lncrna_lncRNA_8962', 'lncrna_lncRNA_23736', 'lncrna_lncRNA_23737', 'lncrna_lncRNA_22817', 'lncrna_lncRNA_7905', 'lncrna_lncRNA_12997', 'lncrna_lncRNA_20131', 'lncrna_lncRNA_691', 'lncrna_lncRNA_16767', 'lncrna_lncRNA_591', 'lncrna_lncRNA_17474', 'lncrna_lncRNA_592', 'lncrna_lncRNA_5109', 'lncrna_lncRNA_14979', 'lncrna_lncRNA_14980', 'lncrna_lncRNA_3837', 'lncrna_lncRNA_23735', 'lncrna_lncRNA_18972', 'lncrna_lncRNA_12995', 'lncrna_lncRNA_12996', 'lncrna_lncRNA_12994', 'lncrna_lncRNA_740', 'lncrna_lncRNA_5137', 'lncrna_lncRNA_3984', 'lncrna_lncRNA_1899', 'lncrna_lncRNA_9670', 'lncrna_lncRNA_5136', 'lncrna_lncRNA_613', 'lncrna_lncRNA_22921', 'lncrna_lncRNA_13250', 'methylation_CpG_Porites_evermani_scaffold_18_1027425', 'methylation_CpG_Porites_evermani_scaffold_5979_340', 'methylation_CpG_Porites_evermani_scaffold_5979_334', 'methylation_CpG_Porites_evermani_scaffold_1101_91784', 'methylation_CpG_Porites_evermani_scaffold_1427_64904', 'methylation_CpG_Porites_evermani_scaffold_831_25880', 'methylation_CpG_Porites_evermani_scaffold_4014_2787', 'methylation_CpG_Porites_evermani_scaffold_1238_43007', 'methylation_CpG_Porites_evermani_scaffold_1833_47531', 'methylation_CpG_Porites_evermani_scaffold_1125_39402', 'methylation_CpG_Porites_evermani_scaffold_1615_35003', 'methylation_CpG_Porites_evermani_scaffold_1152_145771', 'methylation_CpG_Porites_evermani_scaffold_1030_10794', 'methylation_CpG_Porites_evermani_scaffold_665_11823', 'methylation_CpG_Porites_evermani_scaffold_3003_35296', 'methylation_CpG_Porites_evermani_scaffold_178_51773', 'methylation_CpG_Porites_evermani_scaffold_1299_126407', 'methylation_CpG_Porites_evermani_scaffold_2710_41756', 'methylation_CpG_Porites_evermani_scaffold_120_240699', 'methylation_CpG_Porites_evermani_scaffold_2011_44769', 'methylation_CpG_Porites_evermani_scaffold_1238_43015', 'methylation_CpG_Porites_evermani_scaffold_1682_13979', 'methylation_CpG_Porites_evermani_scaffold_694_149079', 'methylation_CpG_Porites_evermani_scaffold_1810_92021', 'methylation_CpG_Porites_evermani_scaffold_2014_79375']",1,1,1
gene-Peve_00043716,55,0.8013668202190488,1,0.1986331797809512,FALSE,1,"['lncrna_lncRNA_6002', 'lncrna_lncRNA_17673', 'lncrna_lncRNA_17676', 'lncrna_lncRNA_13233', 'lncrna_lncRNA_16319', 'lncrna_lncRNA_9129', 'lncrna_lncRNA_20387', 'lncrna_lncRNA_5150', 'lncrna_lncRNA_1899', 'lncrna_lncRNA_6001', 'lncrna_lncRNA_6748', 'lncrna_lncRNA_5684', 'lncrna_lncRNA_12654', 'lncrna_lncRNA_21707', 'lncrna_lncRNA_6750', 'lncrna_lncRNA_23401', 'lncrna_lncRNA_778', 'lncrna_lncRNA_6673', 'lncrna_lncRNA_6084', 'lncrna_lncRNA_1038', 'lncrna_lncRNA_8400', 'lncrna_lncRNA_8401', 'lncrna_lncRNA_22813', 'lncrna_lncRNA_2168', 'lncrna_lncRNA_1033', 'lncrna_lncRNA_1034', 'lncrna_lncRNA_754', 'lncrna_lncRNA_755', 'lncrna_lncRNA_10588', 'lncrna_lncRNA_11064', 'methylation_CpG_Porites_evermani_scaffold_289_136776', 'methylation_CpG_Porites_evermani_scaffold_2606_57817', 'methylation_CpG_Porites_evermani_scaffold_28_178538', 'methylation_CpG_Porites_evermani_scaffold_1338_58347', 'methylation_CpG_Porites_evermani_scaffold_229_38845', 'methylation_CpG_Porites_evermani_scaffold_174_193766', 'methylation_CpG_Porites_evermani_scaffold_2236_38823', 'methylation_CpG_Porites_evermani_scaffold_2909_32682', 'methylation_CpG_Porites_evermani_scaffold_819_184068', 'methylation_CpG_Porites_evermani_scaffold_12_1657', 'methylation_CpG_Porites_evermani_scaffold_819_184134', 'methylation_CpG_Porites_evermani_scaffold_547_221855', 'methylation_CpG_Porites_evermani_scaffold_1574_20786', 'methylation_CpG_Porites_evermani_scaffold_358_199105', 'methylation_CpG_Porites_evermani_scaffold_174_193814', 'methylation_CpG_Porites_evermani_scaffold_128_258664', 'methylation_CpG_Porites_evermani_scaffold_528_202136', 'methylation_CpG_Porites_evermani_scaffold_403_252494', 'methylation_CpG_Porites_evermani_scaffold_25_426675', 'methylation_CpG_Porites_evermani_scaffold_174_194493', 'methylation_CpG_Porites_evermani_scaffold_119_187435', 'methylation_CpG_Porites_evermani_scaffold_786_50098', 'methylation_CpG_Porites_evermani_scaffold_3212_42308', 'methylation_CpG_Porites_evermani_scaffold_86_120267', 'methylation_CpG_Porites_evermani_scaffold_3_1162']",1,1,0
gene-Peve_00011814,55,0.45116428324694624,1,0.5488357167530538,FALSE,1,"['lncrna_lncRNA_16325', 'lncrna_lncRNA_16326', 'lncrna_lncRNA_6106', 'lncrna_lncRNA_6107', 'lncrna_lncRNA_6108', 'lncrna_lncRNA_6102', 'lncrna_lncRNA_6109', 'lncrna_lncRNA_6101', 'lncrna_lncRNA_6795', 'lncrna_lncRNA_6796', 'lncrna_lncRNA_13261', 'lncrna_lncRNA_15690', 'lncrna_lncRNA_3108', 'lncrna_lncRNA_3842', 'lncrna_lncRNA_2015', 'lncrna_lncRNA_16504', 'lncrna_lncRNA_3851', 'lncrna_lncRNA_9185', 'lncrna_lncRNA_548', 'lncrna_lncRNA_8998', 'lncrna_lncRNA_14376', 'lncrna_lncRNA_6791', 'lncrna_lncRNA_6794', 'lncrna_lncRNA_8260', 'lncrna_lncRNA_24189', 'lncrna_lncRNA_9877', 'lncrna_lncRNA_5322', 'lncrna_lncRNA_20712', 'lncrna_lncRNA_22319', 'lncrna_lncRNA_22318', 'methylation_CpG_Porites_evermani_scaffold_696_7480', 'methylation_CpG_Porites_evermani_scaffold_1155_109399', 'methylation_CpG_Porites_evermani_scaffold_3463_43173', 'methylation_CpG_Porites_evermani_scaffold_1810_37097', 'methylation_CpG_Porites_evermani_scaffold_3101_17566', 'methylation_CpG_Porites_evermani_scaffold_4819_18631', 'methylation_CpG_Porites_evermani_scaffold_2012_8097', 'methylation_CpG_Porites_evermani_scaffold_1020_71025', 'methylation_CpG_Porites_evermani_scaffold_1224_26967', 'methylation_CpG_Porites_evermani_scaffold_1810_37086', 'methylation_CpG_Porites_evermani_scaffold_2196_36811', 'methylation_CpG_Porites_evermani_scaffold_895_168551', 'methylation_CpG_Porites_evermani_scaffold_2014_79609', 'methylation_CpG_Porites_evermani_scaffold_105_198441', 'methylation_CpG_Porites_evermani_scaffold_50_694000', 'methylation_CpG_Porites_evermani_scaffold_645_209521', 'methylation_CpG_Porites_evermani_scaffold_105_198458', 'methylation_CpG_Porites_evermani_scaffold_1754_27197', 'methylation_CpG_Porites_evermani_scaffold_226_234812', 'methylation_CpG_Porites_evermani_scaffold_1956_95230', 'methylation_CpG_Porites_evermani_scaffold_1142_102027', 'methylation_CpG_Porites_evermani_scaffold_1490_91196', 'methylation_CpG_Porites_evermani_scaffold_12_929245', 'methylation_CpG_Porites_evermani_scaffold_1061_28047', 'methylation_CpG_Porites_evermani_scaffold_504_239565']",1,1,0
gene-Peve_00018430,55,0.9341565373764744,1,0.06584346262352547,FALSE,1,"['lncrna_lncRNA_10858', 'lncrna_lncRNA_10859', 'lncrna_lncRNA_14585', 'lncrna_lncRNA_19310', 'lncrna_lncRNA_23025', 'lncrna_lncRNA_19311', 'lncrna_lncRNA_602', 'lncrna_lncRNA_4673', 'lncrna_lncRNA_24180', 'lncrna_lncRNA_18095', 'lncrna_lncRNA_24179', 'lncrna_lncRNA_600', 'lncrna_lncRNA_15180', 'lncrna_lncRNA_19314', 'lncrna_lncRNA_13749', 'lncrna_lncRNA_601', 'lncrna_lncRNA_13879', 'lncrna_lncRNA_17397', 'lncrna_lncRNA_1256', 'lncrna_lncRNA_5444', 'lncrna_lncRNA_20020', 'lncrna_lncRNA_17672', 'lncrna_lncRNA_19312', 'lncrna_lncRNA_22043', 'lncrna_lncRNA_6978', 'lncrna_lncRNA_6976', 'lncrna_lncRNA_6975', 'lncrna_lncRNA_18679', 'lncrna_lncRNA_13514', 'lncrna_lncRNA_13515', 'methylation_CpG_Porites_evermani_scaffold_1830_55554', 'methylation_CpG_Porites_evermani_scaffold_7_60890', 'methylation_CpG_Porites_evermani_scaffold_1_1096924', 'methylation_CpG_Porites_evermani_scaffold_1_1096932', 'methylation_CpG_Porites_evermani_scaffold_3268_47458', 'methylation_CpG_Porites_evermani_scaffold_673_162881', 'methylation_CpG_Porites_evermani_scaffold_3268_47469', 'methylation_CpG_Porites_evermani_scaffold_1830_55558', 'methylation_CpG_Porites_evermani_scaffold_7_374749', 'methylation_CpG_Porites_evermani_scaffold_1465_81180', 'methylation_CpG_Porites_evermani_scaffold_4736_367', 'methylation_CpG_Porites_evermani_scaffold_490_131665', 'methylation_CpG_Porites_evermani_scaffold_7109_164', 'methylation_CpG_Porites_evermani_scaffold_768_112695', 'methylation_CpG_Porites_evermani_scaffold_893_31459', 'methylation_CpG_Porites_evermani_scaffold_2118_12003', 'methylation_CpG_Porites_evermani_scaffold_4080_18474', 'methylation_CpG_Porites_evermani_scaffold_118_231494', 'methylation_CpG_Porites_evermani_scaffold_2210_2150', 'methylation_CpG_Porites_evermani_scaffold_3448_41753', 'methylation_CpG_Porites_evermani_scaffold_665_11713', 'methylation_CpG_Porites_evermani_scaffold_22_801217', 'methylation_CpG_Porites_evermani_scaffold_991_16784', 'methylation_CpG_Porites_evermani_scaffold_368_268956', 'methylation_CpG_Porites_evermani_scaffold_3268_47545']",1,1,0
gene-Peve_00027129,55,0.7457371344440336,1,0.25426286555596644,FALSE,1,"['lncrna_lncRNA_18022', 'lncrna_lncRNA_15302', 'lncrna_lncRNA_7938', 'lncrna_lncRNA_15303', 'lncrna_lncRNA_22813', 'lncrna_lncRNA_22154', 'lncrna_lncRNA_4979', 'lncrna_lncRNA_22155', 'lncrna_lncRNA_3477', 'lncrna_lncRNA_14509', 'lncrna_lncRNA_23379', 'lncrna_lncRNA_2739', 'lncrna_lncRNA_9968', 'lncrna_lncRNA_4642', 'lncrna_lncRNA_1899', 'lncrna_lncRNA_18094', 'lncrna_lncRNA_20387', 'lncrna_lncRNA_5603', 'lncrna_lncRNA_22384', 'lncrna_lncRNA_22385', 'lncrna_lncRNA_9488', 'lncrna_lncRNA_16900', 'lncrna_lncRNA_22438', 'lncrna_lncRNA_18588', 'lncrna_lncRNA_8016', 'lncrna_lncRNA_4982', 'lncrna_lncRNA_13136', 'lncrna_lncRNA_9490', 'lncrna_lncRNA_12528', 'lncrna_lncRNA_17194', 'methylation_CpG_Porites_evermani_scaffold_840_52967', 'methylation_CpG_Porites_evermani_scaffold_4242_21852', 'methylation_CpG_Porites_evermani_scaffold_3073_47827', 'methylation_CpG_Porites_evermani_scaffold_11_1060059', 'methylation_CpG_Porites_evermani_scaffold_831_25880', 'methylation_CpG_Porites_evermani_scaffold_214_251425', 'methylation_CpG_Porites_evermani_scaffold_851_162306', 'methylation_CpG_Porites_evermani_scaffold_1101_91784', 'methylation_CpG_Porites_evermani_scaffold_1709_91429', 'methylation_CpG_Porites_evermani_scaffold_25_426685', 'methylation_CpG_Porites_evermani_scaffold_873_41233', 'methylation_CpG_Porites_evermani_scaffold_2943_49948', 'methylation_CpG_Porites_evermani_scaffold_443_52312', 'methylation_CpG_Porites_evermani_scaffold_1527_117999', 'methylation_CpG_Porites_evermani_scaffold_2596_56878', 'methylation_CpG_Porites_evermani_scaffold_2797_54207', 'methylation_CpG_Porites_evermani_scaffold_1138_137882', 'methylation_CpG_Porites_evermani_scaffold_2797_54438', 'methylation_CpG_Porites_evermani_scaffold_138_371202', 'methylation_CpG_Porites_evermani_scaffold_665_193413', 'methylation_CpG_Porites_evermani_scaffold_35_626999', 'methylation_CpG_Porites_evermani_scaffold_481_54908', 'methylation_CpG_Porites_evermani_scaffold_2856_806', 'methylation_CpG_Porites_evermani_scaffold_1000_19265', 'methylation_CpG_Porites_evermani_scaffold_4114_23184']",1,1,0
gene-Peve_00031034,56,0.08162919782710054,1,0.9183708021728996,FALSE,1,"['mirna_Cluster_5058', 'lncrna_lncRNA_8430', 'lncrna_lncRNA_12196', 'lncrna_lncRNA_10275', 'lncrna_lncRNA_5243', 'lncrna_lncRNA_4950', 'lncrna_lncRNA_7980', 'lncrna_lncRNA_17573', 'lncrna_lncRNA_24078', 'lncrna_lncRNA_3112', 'lncrna_lncRNA_20964', 'lncrna_lncRNA_6326', 'lncrna_lncRNA_19278', 'lncrna_lncRNA_12279', 'lncrna_lncRNA_20963', 'lncrna_lncRNA_3596', 'lncrna_lncRNA_7403', 'lncrna_lncRNA_784', 'lncrna_lncRNA_2909', 'lncrna_lncRNA_5752', 'lncrna_lncRNA_9889', 'lncrna_lncRNA_13900', 'lncrna_lncRNA_4885', 'lncrna_lncRNA_4886', 'lncrna_lncRNA_14509', 'lncrna_lncRNA_4887', 'lncrna_lncRNA_17673', 'lncrna_lncRNA_17676', 'lncrna_lncRNA_17857', 'lncrna_lncRNA_13901', 'lncrna_lncRNA_13902', 'methylation_CpG_Porites_evermani_scaffold_2172_47944', 'methylation_CpG_Porites_evermani_scaffold_1549_6611', 'methylation_CpG_Porites_evermani_scaffold_629_200589', 'methylation_CpG_Porites_evermani_scaffold_89_162697', 'methylation_CpG_Porites_evermani_scaffold_223_122188', 'methylation_CpG_Porites_evermani_scaffold_3629_1691', 'methylation_CpG_Porites_evermani_scaffold_471_69367', 'methylation_CpG_Porites_evermani_scaffold_174_193665', 'methylation_CpG_Porites_evermani_scaffold_86_219942', 'methylation_CpG_Porites_evermani_scaffold_408_207349', 'methylation_CpG_Porites_evermani_scaffold_2014_78391', 'methylation_CpG_Porites_evermani_scaffold_13_749931', 'methylation_CpG_Porites_evermani_scaffold_1659_59473', 'methylation_CpG_Porites_evermani_scaffold_1554_108860', 'methylation_CpG_Porites_evermani_scaffold_2014_78385', 'methylation_CpG_Porites_evermani_scaffold_261_2979', 'methylation_CpG_Porites_evermani_scaffold_2386_55967', 'methylation_CpG_Porites_evermani_scaffold_2133_81487', 'methylation_CpG_Porites_evermani_scaffold_174_193655', 'methylation_CpG_Porites_evermani_scaffold_235_79791', 'methylation_CpG_Porites_evermani_scaffold_224_163419', 'methylation_CpG_Porites_evermani_scaffold_174_193814', 'methylation_CpG_Porites_evermani_scaffold_1659_59454', 'methylation_CpG_Porites_evermani_scaffold_629_200565', 'methylation_CpG_Porites_evermani_scaffold_13_749991']",1,1,1
gene-Peve_00031413,55,0.7083194255247797,1,0.29168057447522033,FALSE,1,"['lncrna_lncRNA_6734', 'lncrna_lncRNA_13277', 'lncrna_lncRNA_6710', 'lncrna_lncRNA_22293', 'lncrna_lncRNA_3727', 'lncrna_lncRNA_9028', 'lncrna_lncRNA_20461', 'lncrna_lncRNA_15745', 'lncrna_lncRNA_4328', 'lncrna_lncRNA_420', 'lncrna_lncRNA_20311', 'lncrna_lncRNA_20312', 'lncrna_lncRNA_6712', 'lncrna_lncRNA_15226', 'lncrna_lncRNA_399', 'lncrna_lncRNA_10809', 'lncrna_lncRNA_20854', 'lncrna_lncRNA_22590', 'lncrna_lncRNA_20477', 'lncrna_lncRNA_19420', 'lncrna_lncRNA_22589', 'lncrna_lncRNA_9770', 'lncrna_lncRNA_3669', 'lncrna_lncRNA_4057', 'lncrna_lncRNA_9768', 'lncrna_lncRNA_4345', 'lncrna_lncRNA_6511', 'lncrna_lncRNA_6513', 'lncrna_lncRNA_6509', 'lncrna_lncRNA_845', 'methylation_CpG_Porites_evermani_scaffold_2414_67782', 'methylation_CpG_Porites_evermani_scaffold_1519_92794', 'methylation_CpG_Porites_evermani_scaffold_1519_92789', 'methylation_CpG_Porites_evermani_scaffold_156_405307', 'methylation_CpG_Porites_evermani_scaffold_3491_31939', 'methylation_CpG_Porites_evermani_scaffold_1519_92778', 'methylation_CpG_Porites_evermani_scaffold_156_405305', 'methylation_CpG_Porites_evermani_scaffold_669_109593', 'methylation_CpG_Porites_evermani_scaffold_1819_44138', 'methylation_CpG_Porites_evermani_scaffold_1183_84026', 'methylation_CpG_Porites_evermani_scaffold_1057_43495', 'methylation_CpG_Porites_evermani_scaffold_1057_43497', 'methylation_CpG_Porites_evermani_scaffold_1819_44123', 'methylation_CpG_Porites_evermani_scaffold_156_405292', 'methylation_CpG_Porites_evermani_scaffold_180_26413', 'methylation_CpG_Porites_evermani_scaffold_1519_92784', 'methylation_CpG_Porites_evermani_scaffold_1008_68227', 'methylation_CpG_Porites_evermani_scaffold_1519_92781', 'methylation_CpG_Porites_evermani_scaffold_156_405288', 'methylation_CpG_Porites_evermani_scaffold_2110_72252', 'methylation_CpG_Porites_evermani_scaffold_2172_47953', 'methylation_CpG_Porites_evermani_scaffold_5935_7640', 'methylation_CpG_Porites_evermani_scaffold_1607_44647', 'methylation_CpG_Porites_evermani_scaffold_105_215247', 'methylation_CpG_Porites_evermani_scaffold_105_215210']",1,1,0
gene-Peve_00031789,55,0.6569998828356547,1,0.3430001171643453,FALSE,1,"['lncrna_lncRNA_3477', 'lncrna_lncRNA_18094', 'lncrna_lncRNA_22813', 'lncrna_lncRNA_14434', 'lncrna_lncRNA_22338', 'lncrna_lncRNA_2868', 'lncrna_lncRNA_21336', 'lncrna_lncRNA_21340', 'lncrna_lncRNA_21915', 'lncrna_lncRNA_6381', 'lncrna_lncRNA_15018', 'lncrna_lncRNA_17194', 'lncrna_lncRNA_1899', 'lncrna_lncRNA_11681', 'lncrna_lncRNA_16405', 'lncrna_lncRNA_16404', 'lncrna_lncRNA_22128', 'lncrna_lncRNA_18741', 'lncrna_lncRNA_11680', 'lncrna_lncRNA_22242', 'lncrna_lncRNA_3984', 'lncrna_lncRNA_5603', 'lncrna_lncRNA_16400', 'lncrna_lncRNA_14508', 'lncrna_lncRNA_17857', 'lncrna_lncRNA_4642', 'lncrna_lncRNA_18022', 'lncrna_lncRNA_14646', 'lncrna_lncRNA_21707', 'lncrna_lncRNA_612', 'methylation_CpG_Porites_evermani_scaffold_831_25880', 'methylation_CpG_Porites_evermani_scaffold_156_304787', 'methylation_CpG_Porites_evermani_scaffold_1101_91784', 'methylation_CpG_Porites_evermani_scaffold_2909_32682', 'methylation_CpG_Porites_evermani_scaffold_1036_54699', 'methylation_CpG_Porites_evermani_scaffold_2606_52788', 'methylation_CpG_Porites_evermani_scaffold_3629_1691', 'methylation_CpG_Porites_evermani_scaffold_1987_65651', 'methylation_CpG_Porites_evermani_scaffold_5979_334', 'methylation_CpG_Porites_evermani_scaffold_1068_9780', 'methylation_CpG_Porites_evermani_scaffold_840_52967', 'methylation_CpG_Porites_evermani_scaffold_1465_41899', 'methylation_CpG_Porites_evermani_scaffold_1757_26135', 'methylation_CpG_Porites_evermani_scaffold_4322_9559', 'methylation_CpG_Porites_evermani_scaffold_1714_32596', 'methylation_CpG_Porites_evermani_scaffold_4819_20237', 'methylation_CpG_Porites_evermani_scaffold_1590_84697', 'methylation_CpG_Porites_evermani_scaffold_207_108176', 'methylation_CpG_Porites_evermani_scaffold_875_173780', 'methylation_CpG_Porites_evermani_scaffold_19_869890', 'methylation_CpG_Porites_evermani_scaffold_2856_806', 'methylation_CpG_Porites_evermani_scaffold_2320_9722', 'methylation_CpG_Porites_evermani_scaffold_1065_107325', 'methylation_CpG_Porites_evermani_scaffold_329_105828', 'methylation_CpG_Porites_evermani_scaffold_2234_69435']",1,1,0
gene-Peve_00023595,55,0.8252958493745419,1,0.17470415062545808,FALSE,1,"['lncrna_lncRNA_3542', 'lncrna_lncRNA_4002', 'lncrna_lncRNA_4003', 'lncrna_lncRNA_12652', 'lncrna_lncRNA_3543', 'lncrna_lncRNA_2068', 'lncrna_lncRNA_12874', 'lncrna_lncRNA_12871', 'lncrna_lncRNA_17474', 'lncrna_lncRNA_8407', 'lncrna_lncRNA_22338', 'lncrna_lncRNA_20064', 'lncrna_lncRNA_10381', 'lncrna_lncRNA_7996', 'lncrna_lncRNA_13233', 'lncrna_lncRNA_8400', 'lncrna_lncRNA_8401', 'lncrna_lncRNA_15719', 'lncrna_lncRNA_6002', 'lncrna_lncRNA_9897', 'lncrna_lncRNA_9898', 'lncrna_lncRNA_17573', 'lncrna_lncRNA_6326', 'lncrna_lncRNA_7311', 'lncrna_lncRNA_12654', 'lncrna_lncRNA_9899', 'lncrna_lncRNA_9887', 'lncrna_lncRNA_17857', 'lncrna_lncRNA_21707', 'lncrna_lncRNA_6381', 'methylation_CpG_Porites_evermani_scaffold_2909_32682', 'methylation_CpG_Porites_evermani_scaffold_235_79791', 'methylation_CpG_Porites_evermani_scaffold_28_178538', 'methylation_CpG_Porites_evermani_scaffold_1554_108860', 'methylation_CpG_Porites_evermani_scaffold_207_108176', 'methylation_CpG_Porites_evermani_scaffold_153_106965', 'methylation_CpG_Porites_evermani_scaffold_103_15382', 'methylation_CpG_Porites_evermani_scaffold_71_181456', 'methylation_CpG_Porites_evermani_scaffold_1987_65651', 'methylation_CpG_Porites_evermani_scaffold_1386_6295', 'methylation_CpG_Porites_evermani_scaffold_156_304787', 'methylation_CpG_Porites_evermani_scaffold_1399_125224', 'methylation_CpG_Porites_evermani_scaffold_15_956429', 'methylation_CpG_Porites_evermani_scaffold_153_107007', 'methylation_CpG_Porites_evermani_scaffold_105_107006', 'methylation_CpG_Porites_evermani_scaffold_1549_6611', 'methylation_CpG_Porites_evermani_scaffold_585_19052', 'methylation_CpG_Porites_evermani_scaffold_1465_41899', 'methylation_CpG_Porites_evermani_scaffold_694_149079', 'methylation_CpG_Porites_evermani_scaffold_93_241293', 'methylation_CpG_Porites_evermani_scaffold_1876_2016', 'methylation_CpG_Porites_evermani_scaffold_291_96848', 'methylation_CpG_Porites_evermani_scaffold_3629_1691', 'methylation_CpG_Porites_evermani_scaffold_86_120267', 'methylation_CpG_Porites_evermani_scaffold_528_202136']",1,1,0
