readfile	mapping_type	sequence_length	sequence_count	read_count
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G7-fastp-adapters-polyG-31bp-merged_condensed.bam	H	23	1117	5434
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G7-fastp-adapters-polyG-31bp-merged_condensed.bam	H	24	1078	3954
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G7-fastp-adapters-polyG-31bp-merged_condensed.bam	H	>24	17015	141220
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G7-fastp-adapters-polyG-31bp-merged_condensed.bam	N	<21	33892	82101
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G7-fastp-adapters-polyG-31bp-merged_condensed.bam	N	21	16629	33422
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G7-fastp-adapters-polyG-31bp-merged_condensed.bam	N	22	18752	44189
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G7-fastp-adapters-polyG-31bp-merged_condensed.bam	N	23	18411	66564
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G7-fastp-adapters-polyG-31bp-merged_condensed.bam	N	24	26708	100598
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G7-fastp-adapters-polyG-31bp-merged_condensed.bam	N	>24	198780	2916543
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G8-fastp-adapters-polyG-31bp-merged_condensed.bam	U	<21	27814	82000
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G8-fastp-adapters-polyG-31bp-merged_condensed.bam	U	21	11536	32653
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G8-fastp-adapters-polyG-31bp-merged_condensed.bam	U	22	13334	50614
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G8-fastp-adapters-polyG-31bp-merged_condensed.bam	U	23	14418	33282
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G8-fastp-adapters-polyG-31bp-merged_condensed.bam	U	24	15651	40280
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G8-fastp-adapters-polyG-31bp-merged_condensed.bam	U	>24	125211	336623
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G8-fastp-adapters-polyG-31bp-merged_condensed.bam	P	<21	21556	404463
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G8-fastp-adapters-polyG-31bp-merged_condensed.bam	P	21	6389	124385
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G8-fastp-adapters-polyG-31bp-merged_condensed.bam	P	22	6485	79197
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G8-fastp-adapters-polyG-31bp-merged_condensed.bam	P	23	6621	101617
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G8-fastp-adapters-polyG-31bp-merged_condensed.bam	P	24	6648	76449
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G8-fastp-adapters-polyG-31bp-merged_condensed.bam	P	>24	47571	938183
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G8-fastp-adapters-polyG-31bp-merged_condensed.bam	R	<21	10414	143490
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G8-fastp-adapters-polyG-31bp-merged_condensed.bam	R	21	3446	179905
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G8-fastp-adapters-polyG-31bp-merged_condensed.bam	R	22	3872	423830
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G8-fastp-adapters-polyG-31bp-merged_condensed.bam	R	23	4341	95305
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G8-fastp-adapters-polyG-31bp-merged_condensed.bam	R	24	4591	291154
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G8-fastp-adapters-polyG-31bp-merged_condensed.bam	R	>24	39718	2642180
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G8-fastp-adapters-polyG-31bp-merged_condensed.bam	H	<21	2707	12529
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G8-fastp-adapters-polyG-31bp-merged_condensed.bam	H	21	885	3139
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G8-fastp-adapters-polyG-31bp-merged_condensed.bam	H	22	880	3407
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G8-fastp-adapters-polyG-31bp-merged_condensed.bam	H	23	941	6032
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G8-fastp-adapters-polyG-31bp-merged_condensed.bam	H	24	877	3653
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G8-fastp-adapters-polyG-31bp-merged_condensed.bam	H	>24	5626	28662
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G8-fastp-adapters-polyG-31bp-merged_condensed.bam	N	<21	36559	82088
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G8-fastp-adapters-polyG-31bp-merged_condensed.bam	N	21	16829	35661
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G8-fastp-adapters-polyG-31bp-merged_condensed.bam	N	22	18334	36634
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G8-fastp-adapters-polyG-31bp-merged_condensed.bam	N	23	19507	40655
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G8-fastp-adapters-polyG-31bp-merged_condensed.bam	N	24	21734	52545
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G8-fastp-adapters-polyG-31bp-merged_condensed.bam	N	>24	152775	640545
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G9-fastp-adapters-polyG-31bp-merged_condensed.bam	U	<21	25371	110647
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G9-fastp-adapters-polyG-31bp-merged_condensed.bam	U	21	9738	45057
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G9-fastp-adapters-polyG-31bp-merged_condensed.bam	U	22	10320	171424
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G9-fastp-adapters-polyG-31bp-merged_condensed.bam	U	23	10792	52821
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G9-fastp-adapters-polyG-31bp-merged_condensed.bam	U	24	11278	33138
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G9-fastp-adapters-polyG-31bp-merged_condensed.bam	U	>24	174149	834177
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G9-fastp-adapters-polyG-31bp-merged_condensed.bam	P	<21	19248	254549
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G9-fastp-adapters-polyG-31bp-merged_condensed.bam	P	21	5820	59796
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G9-fastp-adapters-polyG-31bp-merged_condensed.bam	P	22	5848	55882
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G9-fastp-adapters-polyG-31bp-merged_condensed.bam	P	23	6723	64171
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G9-fastp-adapters-polyG-31bp-merged_condensed.bam	P	24	7921	36789
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G9-fastp-adapters-polyG-31bp-merged_condensed.bam	P	>24	119465	1312069
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G9-fastp-adapters-polyG-31bp-merged_condensed.bam	R	<21	12600	100207
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G9-fastp-adapters-polyG-31bp-merged_condensed.bam	R	21	4230	51018
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G9-fastp-adapters-polyG-31bp-merged_condensed.bam	R	22	4360	79871
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G9-fastp-adapters-polyG-31bp-merged_condensed.bam	R	23	5395	43248
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G9-fastp-adapters-polyG-31bp-merged_condensed.bam	R	24	6808	107816
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G9-fastp-adapters-polyG-31bp-merged_condensed.bam	R	>24	127999	1113630
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G9-fastp-adapters-polyG-31bp-merged_condensed.bam	H	<21	3970	12024
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G9-fastp-adapters-polyG-31bp-merged_condensed.bam	H	21	1433	3282
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G9-fastp-adapters-polyG-31bp-merged_condensed.bam	H	22	1019	3318
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G9-fastp-adapters-polyG-31bp-merged_condensed.bam	H	23	1117	6529
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G9-fastp-adapters-polyG-31bp-merged_condensed.bam	H	24	1128	3636
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G9-fastp-adapters-polyG-31bp-merged_condensed.bam	H	>24	15160	91296
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G9-fastp-adapters-polyG-31bp-merged_condensed.bam	N	<21	25201	60377
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G9-fastp-adapters-polyG-31bp-merged_condensed.bam	N	21	13428	31676
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G9-fastp-adapters-polyG-31bp-merged_condensed.bam	N	22	16341	47855
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G9-fastp-adapters-polyG-31bp-merged_condensed.bam	N	23	14829	57228
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G9-fastp-adapters-polyG-31bp-merged_condensed.bam	N	24	17745	80682
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G9-fastp-adapters-polyG-31bp-merged_condensed.bam	N	>24	205926	2196427
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1H10-fastp-adapters-polyG-31bp-merged_condensed.bam	U	<21	93884	179566
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1H10-fastp-adapters-polyG-31bp-merged_condensed.bam	U	21	35743	150531
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1H10-fastp-adapters-polyG-31bp-merged_condensed.bam	U	22	36866	108582
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1H10-fastp-adapters-polyG-31bp-merged_condensed.bam	U	23	37376	71912
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1H10-fastp-adapters-polyG-31bp-merged_condensed.bam	U	24	36828	59243
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1H10-fastp-adapters-polyG-31bp-merged_condensed.bam	U	>24	233226	444808
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1H10-fastp-adapters-polyG-31bp-merged_condensed.bam	P	<21	28333	747331
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1H10-fastp-adapters-polyG-31bp-merged_condensed.bam	P	21	6146	322716
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1H10-fastp-adapters-polyG-31bp-merged_condensed.bam	P	22	5831	101693
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1H10-fastp-adapters-polyG-31bp-merged_condensed.bam	P	23	5844	280162
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1H10-fastp-adapters-polyG-31bp-merged_condensed.bam	P	24	5722	42457
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1H10-fastp-adapters-polyG-31bp-merged_condensed.bam	P	>24	44803	891333
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1H10-fastp-adapters-polyG-31bp-merged_condensed.bam	R	<21	18236	195124
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1H10-fastp-adapters-polyG-31bp-merged_condensed.bam	R	21	5507	494874
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1H10-fastp-adapters-polyG-31bp-merged_condensed.bam	R	22	5655	70923
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1H10-fastp-adapters-polyG-31bp-merged_condensed.bam	R	23	6239	168182
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1H10-fastp-adapters-polyG-31bp-merged_condensed.bam	R	24	6590	135127
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1H10-fastp-adapters-polyG-31bp-merged_condensed.bam	R	>24	61606	460597
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1H10-fastp-adapters-polyG-31bp-merged_condensed.bam	H	<21	5581	13316
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1H10-fastp-adapters-polyG-31bp-merged_condensed.bam	H	21	1563	2659
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1H10-fastp-adapters-polyG-31bp-merged_condensed.bam	H	22	1346	2769
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1H10-fastp-adapters-polyG-31bp-merged_condensed.bam	H	23	1370	2961
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1H10-fastp-adapters-polyG-31bp-merged_condensed.bam	H	24	1331	4040
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1H10-fastp-adapters-polyG-31bp-merged_condensed.bam	H	>24	9952	40679
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1H10-fastp-adapters-polyG-31bp-merged_condensed.bam	N	<21	28859	54571
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1H10-fastp-adapters-polyG-31bp-merged_condensed.bam	N	21	15133	30017
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1H10-fastp-adapters-polyG-31bp-merged_condensed.bam	N	22	16642	33401
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1H10-fastp-adapters-polyG-31bp-merged_condensed.bam	N	23	16829	42374
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1H10-fastp-adapters-polyG-31bp-merged_condensed.bam	N	24	19298	53122
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1H10-fastp-adapters-polyG-31bp-merged_condensed.bam	N	>24	130674	1027893
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1H4-fastp-adapters-polyG-31bp-merged_condensed.bam	U	<21	30485	135168
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1H4-fastp-adapters-polyG-31bp-merged_condensed.bam	U	21	11464	49526
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1H4-fastp-adapters-polyG-31bp-merged_condensed.bam	U	22	11964	211456
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1H4-fastp-adapters-polyG-31bp-merged_condensed.bam	U	23	12303	38702
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1H4-fastp-adapters-polyG-31bp-merged_condensed.bam	U	24	12526	28662
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1H4-fastp-adapters-polyG-31bp-merged_condensed.bam	U	>24	148079	894737
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1H4-fastp-adapters-polyG-31bp-merged_condensed.bam	P	<21	24441	279591
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1H4-fastp-adapters-polyG-31bp-merged_condensed.bam	P	21	6982	79914
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1H4-fastp-adapters-polyG-31bp-merged_condensed.bam	P	22	6971	72359
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1H4-fastp-adapters-polyG-31bp-merged_condensed.bam	P	23	7500	535270
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1H4-fastp-adapters-polyG-31bp-merged_condensed.bam	P	24	8267	55010
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1H4-fastp-adapters-polyG-31bp-merged_condensed.bam	P	>24	93689	2212318
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1H4-fastp-adapters-polyG-31bp-merged_condensed.bam	R	<21	13424	75198
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1H4-fastp-adapters-polyG-31bp-merged_condensed.bam	R	21	4551	108008
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1H4-fastp-adapters-polyG-31bp-merged_condensed.bam	R	22	4404	52357
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1H4-fastp-adapters-polyG-31bp-merged_condensed.bam	R	23	5510	35577
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1H4-fastp-adapters-polyG-31bp-merged_condensed.bam	R	24	6970	53592
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1H4-fastp-adapters-polyG-31bp-merged_condensed.bam	R	>24	109584	717244
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1H4-fastp-adapters-polyG-31bp-merged_condensed.bam	H	<21	4596	13432
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1H4-fastp-adapters-polyG-31bp-merged_condensed.bam	H	21	1580	3769
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1H4-fastp-adapters-polyG-31bp-merged_condensed.bam	H	22	1131	3482
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1H4-fastp-adapters-polyG-31bp-merged_condensed.bam	H	23	1105	6360
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1H4-fastp-adapters-polyG-31bp-merged_condensed.bam	H	24	1111	4415
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1H4-fastp-adapters-polyG-31bp-merged_condensed.bam	H	>24	14903	147616
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1H4-fastp-adapters-polyG-31bp-merged_condensed.bam	N	<21	31653	75882
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1H4-fastp-adapters-polyG-31bp-merged_condensed.bam	N	21	16960	35464
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1H4-fastp-adapters-polyG-31bp-merged_condensed.bam	N	22	18399	43180
