"gene_id"	"ACR.139.TP1"	"ACR.139.TP2"	"ACR.139.TP3"	"ACR.139.TP4"	"ACR.145.TP1"	"ACR.145.TP2"	"ACR.145.TP3"	"ACR.145.TP4"	"ACR.150.TP1"	"ACR.150.TP2"	"ACR.150.TP3"	"ACR.150.TP4"	"ACR.173.TP1"	"ACR.173.TP2"	"ACR.173.TP3"	"ACR.173.TP4"	"ACR.186.TP1"	"ACR.186.TP2"	"ACR.186.TP3"	"ACR.186.TP4"	"ACR.225.TP1"	"ACR.225.TP2"	"ACR.225.TP3"	"ACR.225.TP4"	"ACR.229.TP1"	"ACR.229.TP2"	"ACR.229.TP3"	"ACR.229.TP4"	"ACR.237.TP1"	"ACR.237.TP2"	"ACR.237.TP3"	"ACR.237.TP4"	"ACR.244.TP1"	"ACR.244.TP2"	"ACR.244.TP3"	"ACR.244.TP4"	"ACR.265.TP1"	"ACR.265.TP2"	"ACR.265.TP3"	"ACR.265.TP4"
"FUN_035379"	" 0.23073411"	"13.23748245"	"19.47870309"	" 0.00000000"	" 0.00000000"	"50.14049200"	"15.75492215"	" 9.22231395"	" 0.00000000"	"30.07429610"	" 7.40062295"	"18.11536489"	" 5.57429180"	NA	" 3.33660389"	"31.05050195"	"13.62210620"	"19.03418030"	" 0.00000000"	" 0.91909155"	NA	" 0.76836743"	" 2.35707918"	"64.36863806"	" 0.20600744"	"23.375588750"	"22.94107913"	" 0.48976557"	" 0.30551011"	"21.23591026"	"51.87514465"	" 0.00000000"	" 1.17504380"	" 0.00000000"	" 0.99869245"	" 0.00000000"	" 6.30555557"	"27.91894428"	" 1.12495196"	" 0.00000000"
"FUN_035380"	"82.20382052"	" 0.36075036"	" 1.46363789"	" 5.62563535"	" 6.35996330"	"56.23845251"	" 0.23592086"	" 1.68224044"	" 2.10108352"	" 1.81219488"	" 0.08547009"	"17.41025645"	" 0.75171278"	" 0.00000000"	" 5.75317450"	NA	"13.73007145"	" 3.01398600"	"35.44386047"	"14.92883732"	NA	" 0.20408163"	" 1.96700361"	" 0.22071308"	" 7.03653131"	"42.521683350"	" 0.77352474"	" 1.24131623"	" 0.26130893"	" 0.00000000"	"50.59677276"	"67.31997781"	"76.86674624"	" 6.66805718"	" 0.35714285"	"19.22238801"	" 0.00000000"	"31.35993906"	"26.63436516"	" 1.65289255"
"FUN_035381"	" 0.81433634"	" 0.70224326"	"14.64428203"	" 0.21561772"	"39.48301696"	"36.80824077"	"10.33828328"	"18.33333306"	" 1.42535489"	"25.11299223"	"54.52958251"	"42.57841775"	" 1.34484230"	"71.03900583"	" 0.00000000"	" 5.87831818"	"44.05811910"	"12.33361582"	" 9.93461827"	"20.16235606"	NA	"80.09037021"	"47.90245524"	" 1.20495301"	"13.13023664"	"15.117217500"	" 2.41489114"	" 1.50476662"	" 1.57300619"	" 0.81085799"	" 0.00000000"	" 6.44932728"	" 0.19723867"	"37.37313831"	" 1.14227439"	" 4.53068197"	"82.30723176"	" 0.41032297"	"39.12318446"	"58.33374959"
"FUN_035383"	" 5.00193008"	"28.81973617"	"41.40449706"	" 0.00000000"	" 3.62912722"	" 5.18916053"	" 0.87121210"	"58.27783598"	" 0.35014006"	" 0.37681644"	" 9.12877151"	" 0.15618641"	" 0.80374867"	NA	" 7.83185071"	"17.55441809"	" 2.20701529"	" 0.00000000"	" 0.92903478"	" 0.49188909"	NA	" 0.58703944"	"15.09849946"	" 0.33670033"	"12.31866004"	"39.682766990"	" 0.00000000"	NA	" 0.00000000"	"29.31134085"	" 0.21786493"	" 0.34311012"	" 0.53766931"	" 0.74734733"	" 0.00000000"	" 5.28924925"	" 1.84695085"	"28.94346467"	"35.21998821"	"11.39790486"
"FUN_035384"	" 1.22519221"	" 1.08448430"	" 0.32467533"	" 0.13440860"	" 0.22927691"	" 0.00000000"	" 0.13071895"	"10.86511128"	"61.83712751"	"71.17987954"	" 0.67873304"	" 0.00000000"	" 9.96969700"	" 1.69095861"	NA	"15.77749901"	"14.34593127"	"67.38730572"	" 0.00000000"	"42.34726344"	NA	"25.86439400"	" 1.77218840"	" 1.55789356"	" 0.04576659"	" 0.592939673"	" 0.00000000"	" 0.60556220"	" 0.33478040"	" 5.46731349"	" 0.24038462"	"29.51478354"	" 0.18594637"	"22.10905835"	"68.16600827"	"42.64679981"	"49.54803751"	" 0.52631579"	"39.45566522"	" 0.00000000"
"FUN_035385"	"12.14510824"	"56.33154806"	" 0.50595239"	"71.72960143"	" 0.39525691"	" 0.49243451"	" 2.33008929"	" 0.17152658"	"54.35766959"	" 0.46119152"	" 0.00000000"	"60.15955438"	" 0.07627765"	"11.73165068"	" 1.41748186"	NA	" 1.21687749"	" 0.17152658"	NA	" 0.56940600"	NA	NA	"46.52680654"	"66.68263555"	" 0.72677690"	"29.367018060"	"20.84295197"	"69.80386272"	" 1.13892005"	" 0.82382131"	" 7.79259176"	" 2.87799318"	" 2.09678581"	" 0.41826562"	"20.55869421"	"31.98300996"	"73.81312528"	"63.06473487"	" 9.60268028"	" 1.54388520"
"FUN_035386"	"45.77001750"	"27.58610157"	"25.55832777"	" 0.00000000"	" 0.50287357"	" 0.27622136"	" 3.40007208"	" 9.45147362"	" 0.18229166"	"10.23674238"	" 2.20324703"	" 0.92026073"	" 0.18169705"	" 0.29810190"	" 0.33273916"	" 0.00000000"	NA	" 0.13888890"	" 0.52631579"	"18.48596258"	NA	"13.56058455"	"21.20330534"	" 0.34965036"	"32.04955608"	" 1.189389982"	" 8.79529646"	"10.80260290"	" 0.90359574"	"26.87044089"	" 0.33068783"	" 0.89125383"	"48.00381674"	" 0.43472855"	" 0.00000000"	"56.51232467"	"33.42421992"	" 1.03174600"	"19.48481327"	"29.54657106"
"FUN_035387"	"69.77169543"	" 1.53820909"	"27.17837903"	" 9.08112434"	" 0.44335804"	" 6.44372468"	"52.19696392"	" 0.00000000"	" 4.53282563"	"34.61538462"	" 0.37593984"	" 1.94074758"	"42.57203035"	" 0.63424947"	" 0.86959764"	"31.65980848"	" 0.81730770"	"31.30569139"	NA	"15.21204720"	NA	" 1.27272727"	" 1.15994124"	" 8.65808363"	"23.88587104"	"18.269338710"	" 2.36222947"	" 0.78041444"	" 0.35640044"	" 4.66287521"	" 0.10245902"	"22.29321138"	" 4.82104705"	" 2.02239787"	" 4.96073475"	" 0.99313831"	"14.05310217"	" 4.38657649"	"14.21838458"	NA
"FUN_035388"	" 0.00000000"	" 0.20242916"	" 0.66688805"	"52.78299600"	" 0.00000000"	"12.34584997"	" 0.16772701"	" 1.11993368"	" 0.42033978"	" 3.07513020"	"56.61072850"	" 0.79786216"	" 4.46882823"	" 0.00000000"	"54.40927164"	" 2.55220097"	"46.08164347"	"55.94268147"	"76.76511896"	"14.47857181"	NA	" 0.53030303"	"10.56524012"	" 0.26041667"	" 0.64487791"	" 0.301230027"	" 0.38152526"	" 6.00463314"	"44.21879766"	" 0.26737968"	" 0.23150339"	" 1.25403639"	" 0.97283826"	"40.02964540"	"23.24603177"	" 0.53001801"	" 0.16025640"	"10.72731403"	"32.03845344"	NA
"FUN_035389"	" 0.00000000"	" 5.56932571"	"62.97261236"	"57.43739964"	"15.28160559"	" 0.00000000"	"64.43474130"	" 0.82664532"	" 9.54769891"	"74.06629527"	"15.44548582"	" 0.10683762"	"47.38205833"	" 2.87312954"	" 0.08503963"	" 0.53393036"	" 0.47369460"	" 0.12954167"	" 5.39795753"	" 0.19418266"	NA	" 9.71868500"	" 0.12449425"	"71.53104482"	" 2.16533450"	"31.561522390"	" 0.93083233"	"15.24026908"	"71.74034154"	"29.92188893"	" 0.00000000"	" 0.62957240"	"29.01794942"	" 0.29568159"	"15.07866087"	" 0.00000000"	" 0.00000000"	" 0.00000000"	" 0.00000000"	" 0.13850416"
"FUN_035390"	" 0.33605764"	" 2.14200195"	" 0.32786885"	" 0.56305039"	"54.39509950"	" 0.82509026"	" 0.00000000"	" 0.47851842"	"22.27326417"	"73.24022937"	" 0.00000000"	" 0.26881719"	"25.54020010"	" 0.85809893"	"18.25311278"	" 0.57391375"	" 7.01679288"	" 0.00000000"	"43.83784234"	"28.87926780"	NA	"50.07387303"	NA	" 0.00000000"	"26.60218798"	" 0.000000000"	"63.62036110"	"21.87622033"	" 1.06130429"	"19.15089354"	"38.72549977"	" 0.96810402"	"25.89179307"	"21.21037722"	" 0.00000000"	" 2.12904211"	" 0.16260163"	" 0.00000000"	"13.63466044"	"53.04137123"
"FUN_035391"	" 0.27591959"	"52.82470147"	" 2.47898760"	" 1.48469810"	" 0.75071098"	" 2.11848397"	" 2.46231545"	" 0.84153990"	" 0.00000000"	"37.40182896"	" 0.00000000"	" 0.00000000"	" 0.15151516"	"49.63080924"	" 0.23612751"	" 0.45454545"	" 8.25258791"	"12.68663836"	"10.80462134"	" 0.20619360"	NA	" 0.14662756"	" 5.28576125"	" 0.24337246"	" 1.08836994"	" 0.513124128"	" 0.43695837"	" 0.61612845"	" 5.37571599"	"64.72376036"	" 0.39938103"	" 5.28619912"	"48.15159851"	"11.90413608"	"55.73390584"	"69.83901361"	" 1.33577841"	" 0.17361111"	"80.26000739"	" 0.84880067"
"FUN_035392"	"52.83146441"	" 0.29258278"	" 0.73177780"	" 0.63725491"	"29.15561478"	" 0.53321678"	"51.31969350"	" 0.00000000"	" 0.00000000"	" 0.32967033"	" 0.37249516"	"29.51395869"	" 0.83676787"	" 3.82519776"	" 0.00000000"	"67.92195270"	"22.84725694"	" 0.32854916"	" 0.34168213"	" 2.62324899"	NA	" 3.45183486"	" 0.31203900"	" 1.66666667"	" 0.00000000"	" 0.898950173"	"14.93356621"	" 0.36265869"	" 3.76864669"	"49.86082992"	" 5.00038483"	" 0.34198755"	" 0.59163061"	"45.70901492"	NA	" 4.09066590"	"15.18384906"	"16.23814123"	" 0.12531329"	" 1.32435467"
"FUN_035393"	" 0.06265664"	"11.00569820"	" 0.51282051"	"39.07001469"	"27.62165946"	" 0.40551500"	" 0.00000000"	" 0.59684985"	" 2.95454546"	"13.32326410"	" 1.82729218"	" 0.90909090"	" 0.31055900"	"12.22719810"	" 0.38416077"	" 0.95177564"	" 1.16244220"	" 0.31565658"	" 0.00000000"	"59.81248789"	NA	" 0.16678739"	NA	"14.99263896"	" 2.46505676"	"53.603048650"	"73.95202512"	"24.55768032"	"44.35316479"	"18.17567642"	"23.34587710"	" 0.41437554"	" 2.95056224"	"33.29251157"	"15.03953552"	" 0.28647823"	" 1.97802787"	" 5.45673847"	"70.84974235"	"18.81737016"
"FUN_035394"	" 0.61151750"	" 1.92307692"	" 3.68822067"	" 0.37037039"	" 0.27142329"	"37.13369677"	" 0.00000000"	" 0.00000000"	"18.73593746"	"71.98349464"	" 6.19928058"	" 1.06879607"	" 1.09240118"	" 9.47811425"	" 0.97634974"	" 0.00000000"	" 1.41414141"	" 6.73550363"	" 6.84295624"	"31.60967992"	NA	"19.18562359"	" 1.46805757"	" 0.00000000"	" 0.39860913"	"13.859385510"	"38.96936400"	" 0.25974026"	" 0.91841800"	" 6.59399389"	"10.46857192"	" 0.86355167"	" 0.39670870"	"14.00667528"	"45.26844535"	" 0.09856631"	" 0.53522085"	NA	" 0.84135878"	NA
"FUN_035396"	"18.13310743"	"28.69501983"	" 0.61201395"	" 0.31250000"	" 0.76445277"	" 0.61234231"	" 0.00000000"	"22.48927586"	"56.87558771"	" 0.14513789"	" 0.74641000"	"35.19813523"	"39.00595506"	"75.09090907"	" 0.00000000"	" 0.10741139"	" 1.95360972"	" 0.42699812"	" 1.03324818"	"28.38783680"	NA	"70.06400654"	"12.62414836"	" 0.00000000"	"21.59983170"	" 1.384095069"	" 3.99725269"	"46.08258413"	"27.98861035"	" 1.15190213"	"56.77643992"	" 0.44715446"	"84.79377015"	"18.11281009"	"67.65017038"	" 5.94733664"	" 0.21124709"	"60.55028309"	" 0.07215008"	" 0.00000000"
"FUN_035398"	"71.25205100"	" 0.24150423"	" 1.88136811"	" 1.75185708"	"29.84412107"	" 0.27152715"	"55.30602740"	" 0.24547388"	"39.47669572"	"25.89320315"	" 0.20202021"	" 0.18518519"	" 0.06049607"	" 0.00000000"	" 0.81699347"	"44.65808492"	NA	"32.10675359"	" 0.00000000"	"49.76596028"	NA	"60.26207127"	"50.88161374"	" 0.59759107"	" 0.12004802"	"17.132991520"	"19.59363860"	" 2.33423090"	" 6.12697577"	" 0.00000000"	" 0.11261262"	" 1.11607142"	" 8.61557740"	" 0.37919457"	"19.70083414"	"16.44800261"	" 0.35708972"	"63.96255574"	"61.32182748"	"38.13549145"
"FUN_035399"	" 0.90860317"	" 1.61608030"	"44.82127167"	" 0.00000000"	" 0.31655438"	" 0.00000000"	" 3.27700077"	" 0.27674022"	"19.20923517"	" 0.70302592"	" 8.38764177"	" 0.19762846"	" 0.37978899"	NA	"26.58418880"	" 0.45191918"	"38.76766959"	" 1.80430625"	" 0.34013605"	" 0.26171988"	"33.7496901"	NA	" 0.07267442"	"50.93742193"	" 0.06578947"	" 3.200352836"	" 0.00000000"	"52.21374893"	"18.39756694"	"14.88278809"	" 0.70122505"	" 5.82028208"	" 4.41925926"	" 2.05128207"	NA	" 0.45331194"	" 0.45689947"	" 0.82979900"	"73.62734029"	" 1.12561856"
"FUN_035401"	" 1.00221625"	" 0.25470895"	" 3.57145804"	" 0.10964913"	" 1.36835485"	"72.24792418"	"12.17532467"	"14.91754313"	"66.83685907"	" 0.00000000"	"66.13156678"	"35.45364885"	" 1.17716439"	"56.44284286"	"11.15141253"	"54.10472922"	"31.98043338"	" 0.77968329"	"11.75277337"	"51.98919517"	NA	"72.73297316"	" 0.53936100"	" 1.51449783"	"74.67499437"	"74.265702020"	"10.22411457"	" 0.22085758"	"11.99556253"	" 1.87568268"	"11.26488683"	" 0.64681945"	" 2.33194183"	"19.41669897"	NA	" 8.38343486"	"40.37085085"	" 0.23927698"	" 7.91284003"	" 6.01393976"
"FUN_035402"	" 0.77719085"	"52.54757888"	" 0.18264841"	" 0.21551725"	" 0.55137846"	"13.63038442"	"34.97314842"	" 9.27237970"	" 6.59148651"	" 0.35320465"	" 0.79766724"	"31.40398069"	"20.92779637"	" 8.09523811"	" 1.82839595"	" 1.45653655"	" 0.60532401"	" 0.21645021"	" 6.41990910"	" 0.00000000"	NA	" 2.84038183"	" 0.00000000"	" 0.58092858"	" 0.00000000"	" 5.034049306"	"10.24542293"	" 1.93582022"	" 0.16948714"	"64.43024485"	"74.13897173"	NA	" 3.82725908"	" 4.07787964"	"22.63003166"	"45.48669462"	" 0.26105117"	"63.42657264"	" 8.03508508"	" 1.72597320"
"FUN_035403"	" 0.16025641"	" 9.59466821"	"54.07321371"	" 0.00000000"	" 0.47256533"	" 0.24229501"	" 0.00000000"	"47.20543226"	"28.21618520"	" 0.31265031"	" 0.24408941"	" 0.26320346"	" 9.84848992"	"38.29725829"	" 0.00000000"	NA	"18.60897779"	" 7.35946495"	" 1.86041468"	" 0.00000000"	NA	" 0.00000000"	"38.11760790"	" 0.18263730"	" 0.00000000"	"20.682786790"	" 4.57461132"	" 0.13888888"	" 1.21260928"	"47.22435170"	" 1.02183580"	"25.52214453"	" 0.28590995"	" 2.61061125"	NA	" 0.14971322"	"27.17634878"	" 0.13297872"	" 0.27890002"	" 4.45808169"
"FUN_035404"	"75.83771713"	"31.21875779"	" 1.31148952"	" 0.93931264"	" 5.39958880"	" 0.22727273"	"13.08353461"	"15.03032667"	" 5.27092884"	"29.65412189"	"74.29701316"	" 2.60735590"	"15.63612317"	" 0.16211986"	"28.51610995"	" 0.44073862"	" 9.93921516"	" 0.46481296"	" 0.24772995"	"50.78985518"	NA	" 0.07107321"	" 2.25067914"	NA	" 0.56015601"	"29.168573210"	"73.90656331"	" 0.40598655"	"30.07180780"	"83.94465272"	" 1.21803246"	" 0.39179104"	" 1.22090989"	"14.00932400"	" 0.25252524"	"11.10771971"	"44.68317149"	"45.13125782"	"53.22698365"	" 0.00000000"
"FUN_035405"	"60.64370195"	"16.84219629"	"22.75902415"	"17.61530088"	" 2.63401751"	" 1.15036192"	"26.87643167"	" 0.28297683"	"64.67822633"	"74.56762845"	" 0.62440646"	" 2.04066420"	" 1.41622263"	"39.75743558"	" 0.31055900"	"18.48731819"	" 6.16214740"	" 0.00000000"	"19.20275041"	" 0.46244569"	NA	" 5.83671392"	" 0.15151515"	"14.64234692"	"31.08268392"	"35.490071300"	" 0.29487165"	"55.62931148"	" 0.15189019"	"47.13580685"	" 0.00000000"	"26.68958455"	"77.48783503"	" 2.14812819"	"95.43542512"	" 0.48510791"	" 0.50505050"	" 0.97496704"	" 0.08717570"	" 0.08525149"
"FUN_035406"	" 0.28887272"	" 1.18266391"	" 0.00000000"	" 1.60984850"	" 1.25061373"	" 0.24509803"	" 1.38067070"	"52.88565330"	" 7.71466617"	"86.42953032"	" 4.07864146"	"14.62296731"	" 0.51814229"	" 0.00000000"	" 1.21188353"	" 1.50808031"	" 3.36125265"	"31.02512489"	"57.79403643"	"15.44351474"	NA	" 1.39818844"	" 1.69553752"	" 0.20705541"	" 0.10582011"	" 1.799699141"	"19.57459208"	"11.64841422"	"24.76719439"	" 1.01273726"	"24.65984194"	"69.82938279"	"54.19288145"	" 0.29761905"	" 1.91880795"	"70.17637346"	" 5.90208630"	"12.98321565"	"30.72250437"	"32.33769317"
"FUN_035407"	" 0.00000000"	" 0.46909067"	" 2.19155831"	" 0.00000000"	"36.88749909"	" 0.49156399"	"35.50061789"	NA	"35.65027755"	" 1.05856693"	" 2.83420602"	" 0.00000000"	" 0.24483254"	"14.18482820"	"75.89779044"	" 7.05398998"	" 0.55489587"	" 2.63303691"	"67.14330073"	"71.99621534"	NA	" 1.61512252"	" 2.02086773"	"18.46443167"	" 3.04406815"	"22.364589240"	" 0.15873017"	" 0.37878786"	"29.08849485"	" 0.24509803"	" 1.06334244"	"23.82088339"	" 7.64142368"	" 0.00000000"	"13.76141878"	" 1.90062497"	"31.07586888"	" 8.21228984"	" 0.97331241"	" 0.00000000"
"FUN_035408"	"55.44262267"	" 0.63647061"	" 0.57787705"	" 1.97492162"	" 0.00000000"	" 0.87226231"	"52.10583302"	"81.04305518"	" 0.33737389"	" 0.00000000"	" 1.11826208"	"57.20977810"	"18.77339752"	"15.10448793"	" 9.44299004"	" 1.21527775"	" 0.55137845"	" 0.77838794"	" 0.17842753"	"34.28575425"	NA	" 1.08901512"	"13.07786341"	" 0.38461538"	" 0.13136290"	" 0.000000000"	NA	" 1.52044923"	"20.80858873"	"62.96043262"	"34.44234442"	"12.33613324"	"15.75368015"	"21.35779824"	" 0.63049853"	" 0.00000000"	" 4.10922412"	" 0.49707604"	"25.14700163"	"34.06966330"
"FUN_035409"	" 0.49964105"	NA	"38.26599900"	"10.75950084"	" 0.25740027"	"71.68848783"	" 2.37216605"	" 4.87808070"	"12.45466938"	" 0.38690476"	"48.23979012"	"46.36642987"	" 1.65022206"	NA	" 1.25133626"	" 0.20818714"	" 7.86151033"	" 0.17006804"	" 0.63492065"	" 0.00000000"	NA	" 0.32212884"	"36.21357812"	" 0.22974102"	" 0.39686701"	" 8.527257029"	" 0.00000000"	"11.86639484"	"16.85643352"	"16.06700777"	"62.54613235"	"29.08176691"	" 1.30901362"	"42.77922621"	" 0.25575448"	" 0.87923569"	" 8.61744317"	" 0.00000000"	" 1.66363117"	"15.62180154"
"FUN_035410"	" 1.61969342"	"20.22085921"	" 3.14880744"	"87.02260982"	" 0.08001730"	" 2.64367814"	NA	"68.75896356"	" 8.78387603"	" 2.45760601"	"70.63716160"	" 0.00000000"	" 0.48510313"	"23.26989347"	" 4.81005688"	" 0.15396884"	" 0.59602521"	" 0.39794878"	" 0.00000000"	" 8.72009999"	NA	" 0.83423871"	" 3.95001328"	" 0.28535981"	" 9.22018765"	" 3.397231864"	"15.59097307"	" 0.55456526"	"45.03048678"	" 0.79027454"	"40.77848084"	"55.88272348"	" 0.17688195"	"49.69594709"	" 0.00000000"	" 0.75287458"	" 0.00000000"	" 0.99659762"	" 0.00000000"	"56.35213009"
"FUN_035411"	"70.20603939"	" 6.26636026"	" 7.45045633"	" 0.00000000"	"49.21810203"	"66.72246790"	" 1.09036800"	" 2.44033906"	"19.66789396"	"24.80103231"	"24.76896451"	" 1.13591166"	"10.33766236"	" 0.37037037"	" 0.79096108"	NA	" 0.42892765"	"57.19070850"	"24.12329266"	"38.88191946"	NA	" 0.26455026"	"50.57128063"	"14.90417799"	"31.20373760"	" 1.587441134"	" 0.88979123"	" 0.19919079"	" 0.57040998"	"32.07311678"	" 0.19841271"	"19.38677511"	"54.19288145"	"20.22766545"	"10.80691369"	" 9.17984191"	"26.05057823"	" 1.05694036"	"20.74705644"	" 2.12462215"
"FUN_035412"	"73.73701131"	" 4.83558011"	NA	"49.45245179"	"14.02388377"	"21.57337813"	"37.28949121"	" 1.47236492"	" 5.69285417"	" 0.00000000"	" 0.67446040"	" 0.00000000"	" 0.05689901"	" 0.28446131"	" 0.00000000"	NA	" 0.83659278"	"12.25381313"	" 0.00000000"	"50.41057004"	NA	"15.46588386"	" 0.00000000"	" 5.28609822"	"60.26036839"	" 0.561541515"	"19.35950929"	"15.23824578"	" 0.09670535"	"64.48760826"	"27.78834128"	"79.78539978"	" 0.34914276"	"17.92158630"	" 0.00000000"	"50.42017863"	"19.74747477"	" 0.00000000"	" 0.34864893"	" 4.50195481"
"FUN_035413"	" 0.46508679"	" 1.35749537"	"12.85449898"	"22.41551569"	"54.61500556"	" 0.43778590"	"18.66308607"	" 9.89115399"	"31.77401180"	"17.68253653"	"15.15972225"	" 1.05285591"	"44.72406188"	" 0.06357279"	" 7.33698835"	"72.16908100"	" 0.30791790"	" 2.69975397"	" 0.00000000"	" 0.64102565"	NA	" 4.87810122"	"69.08103545"	" 0.26645991"	" 2.75128981"	" 0.176776787"	" 6.63016228"	" 0.94084793"	" 7.08642000"	"50.20322997"	" 0.58978751"	" 0.50963203"	" 0.93313421"	"43.58914126"	"19.55086155"	" 0.21589992"	" 0.32236501"	"15.22963410"	" 0.95946049"	"50.39428410"
"FUN_035414"	"82.14999115"	"69.74643006"	" 0.29605397"	" 8.30066668"	"42.03359253"	"22.63008403"	"11.60342109"	"20.97648877"	"10.36651083"	"14.96439749"	" 0.22737773"	" 7.71758904"	" 0.00000000"	" 0.59757238"	NA	" 1.49906023"	" 1.25158913"	" 4.95304719"	" 0.29947917"	"69.37904876"	NA	" 0.46274961"	" 1.01840410"	"16.22997378"	"48.43932582"	"85.363661050"	" 6.02302457"	"83.89883894"	" 0.35326087"	"60.00957782"	"96.05078165"	"47.33097521"	"77.43898387"	" 0.73454200"	"52.60086059"	" 5.01866243"	" 0.06002401"	" 0.00000000"	" 1.10403589"	"25.99408016"
"FUN_035415"	"39.21566911"	"50.92512991"	" 0.41176876"	" 0.36302525"	"19.30803238"	"33.00593658"	" 2.91764642"	" 0.72579390"	" 0.24630541"	"33.66811134"	" 0.15948964"	"24.20463433"	" 0.00000000"	" 4.29565929"	" 6.71287125"	" 0.43832959"	" 0.00000000"	" 0.23459384"	" 0.81456519"	"29.07942845"	NA	" 0.21276596"	"63.57716073"	" 0.12437810"	"26.60407348"	" 0.221729488"	" 0.32320621"	"25.61742182"	" 0.52455002"	"31.36629240"	" 2.28364728"	" 0.00000000"	" 1.46628256"	"22.84648512"	"18.16123521"	" 6.54688736"	"49.85182357"	" 0.75757573"	" 0.46897545"	"70.36190087"
"FUN_035416"	"35.82904312"	"69.22826897"	" 9.36576875"	"18.56801404"	" 0.25204953"	" 1.04933473"	" 0.00000000"	" 5.81728614"	" 0.07974482"	" 8.63083106"	" 3.71511132"	" 0.00000000"	" 7.61994614"	"29.60143033"	" 0.00000000"	" 8.37722328"	NA	" 0.19047620"	" 0.20505136"	"22.88033622"	NA	" 0.00000000"	"44.39418193"	"44.25207260"	" 0.87671997"	"18.312931610"	"82.69329586"	" 4.29539326"	" 0.17340187"	"19.53778244"	"58.01090016"	" 0.66433566"	" 1.00792657"	"27.24949794"	"65.71010952"	" 1.20475563"	" 0.00000000"	"76.88723558"	" 0.24038462"	NA
"FUN_035417"	" 0.00000000"	" 2.65608878"	" 5.95086074"	" 0.00000000"	" 0.33699438"	" 0.53707351"	" 1.67225603"	"49.93276194"	" 4.66395949"	" 0.33333333"	"15.08853634"	" 0.85908817"	" 0.00000000"	" 0.39480509"	"27.01365300"	" 1.63694366"	"29.48575502"	" 0.00000000"	" 0.47746371"	"44.46878944"	NA	"26.09691059"	NA	" 0.28183265"	"29.68669015"	"19.343251200"	"13.57200325"	" 0.35353535"	" 0.00000000"	" 0.26151930"	"17.81220249"	"81.11738377"	"81.42719269"	" 0.17620233"	"42.18600858"	" 0.41060337"	NA	"16.24645037"	" 2.51230429"	NA
"FUN_035418"	"75.56378021"	"14.99062754"	"10.61278141"	"20.22615530"	" 0.33820346"	" 1.56700608"	" 0.63875902"	"40.31079537"	"50.82293467"	"57.75183150"	" 0.71428571"	"17.37373733"	NA	" 0.00000000"	" 2.98095413"	"13.28680842"	" 3.49194230"	" 1.18006992"	" 0.15873016"	" 1.60800668"	NA	" 0.00000000"	"33.78939553"	"24.30552580"	"19.55099783"	" 0.988247833"	"22.71253498"	"21.32398148"	"16.31544260"	" 0.00000000"	"51.44365270"	" 0.47872853"	" 0.00000000"	"60.29563770"	"47.09451336"	"87.66479036"	" 0.14750860"	" 8.50197736"	"22.35690425"	"23.56461437"
"FUN_035419"	" 0.67075906"	" 0.41696778"	" 0.00000000"	" 0.00000000"	"46.48962389"	" 0.90218046"	" 1.35798378"	" 1.18113698"	"32.41422818"	" 1.60577067"	"34.39097724"	" 0.00000000"	"54.22778974"	" 0.13636364"	"71.49788495"	" 2.88098375"	"33.84208096"	"37.11478876"	"11.01450044"	"29.91965300"	NA	"80.38301382"	" 7.45990467"	" 5.51282051"	" 0.52705477"	" 0.554037146"	" 1.40837782"	" 9.87779937"	" 0.31736802"	" 0.58823529"	"34.17890508"	" 5.11112930"	" 0.00000000"	" 0.92517406"	" 0.00000000"	"49.78016775"	"23.96994612"	" 0.00000000"	"84.52005626"	"23.79021356"
"FUN_035420"	"13.93200196"	" 0.87326466"	" 0.15360984"	"78.00130371"	"31.19619100"	" 0.94940186"	" 0.92811223"	"18.96239658"	" 0.49504626"	"40.86008550"	" 8.49128542"	" 0.45476952"	" 0.32973224"	" 1.70051082"	" 0.89668843"	" 0.52004029"	" 0.38136328"	"41.31410006"	" 0.95103665"	" 0.33746970"	NA	" 9.35897433"	"14.52674051"	"64.22376100"	" 0.70970701"	" 6.794449553"	" 0.15377220"	"43.67500795"	"55.23643636"	"41.67078563"	" 1.94976305"	" 1.12592528"	" 0.56544203"	" 0.47058824"	"45.07013874"	" 2.82433397"	"26.84195288"	"13.45503760"	" 0.00000000"	" 1.16856079"
"FUN_035421"	" 4.72222222"	" 0.00000000"	" 2.14589758"	"47.78711488"	"58.94537223"	" 0.12019231"	"43.81772935"	" 4.96048809"	" 1.63807736"	" 0.22222223"	"16.91251459"	"70.13828700"	" 0.74782881"	"23.36891388"	" 0.32094073"	" 0.46232414"	" 1.05492456"	"19.06610875"	" 0.00000000"	"11.26466840"	NA	" 0.13515068"	"11.76936379"	" 0.00000000"	" 7.51272896"	" 0.175967831"	"14.86953544"	"42.34924449"	" 0.64646464"	" 1.45202017"	" 0.49252476"	"47.84946673"	" 0.94183780"	"14.25194374"	"55.98361864"	"43.34490880"	"27.55903569"	" 0.44716212"	" 2.77274961"	" 0.00000000"
