readfile	mapping_type	sequence_length	sequence_count	read_count
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2A3-fastp-adapters-polyG-31bp-merged_condensed.bam	N	21	2850	5203
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2A3-fastp-adapters-polyG-31bp-merged_condensed.bam	N	22	2253	4967
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2A3-fastp-adapters-polyG-31bp-merged_condensed.bam	N	23	1711	3046
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2A3-fastp-adapters-polyG-31bp-merged_condensed.bam	N	24	1366	3446
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2A3-fastp-adapters-polyG-31bp-merged_condensed.bam	N	>24	5718	25495
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2B1-fastp-adapters-polyG-31bp-merged_condensed.bam	U	<21	59867	224083
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2B1-fastp-adapters-polyG-31bp-merged_condensed.bam	U	21	20071	81176
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2B1-fastp-adapters-polyG-31bp-merged_condensed.bam	U	22	20967	120351
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2B1-fastp-adapters-polyG-31bp-merged_condensed.bam	U	23	23899	92807
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2B1-fastp-adapters-polyG-31bp-merged_condensed.bam	U	24	28289	87024
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2B1-fastp-adapters-polyG-31bp-merged_condensed.bam	U	>24	733879	3311081
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2B1-fastp-adapters-polyG-31bp-merged_condensed.bam	P	<21	32824	137711
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2B1-fastp-adapters-polyG-31bp-merged_condensed.bam	P	21	9363	55189
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2B1-fastp-adapters-polyG-31bp-merged_condensed.bam	P	22	9225	137868
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2B1-fastp-adapters-polyG-31bp-merged_condensed.bam	P	23	11039	52776
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2B1-fastp-adapters-polyG-31bp-merged_condensed.bam	P	24	14069	65026
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2B1-fastp-adapters-polyG-31bp-merged_condensed.bam	P	>24	288874	1679097
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2B1-fastp-adapters-polyG-31bp-merged_condensed.bam	R	<21	26071	78708
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2B1-fastp-adapters-polyG-31bp-merged_condensed.bam	R	21	7202	28899
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2B1-fastp-adapters-polyG-31bp-merged_condensed.bam	R	22	6948	50745
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2B1-fastp-adapters-polyG-31bp-merged_condensed.bam	R	23	8771	33975
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2B1-fastp-adapters-polyG-31bp-merged_condensed.bam	R	24	11776	66081
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2B1-fastp-adapters-polyG-31bp-merged_condensed.bam	R	>24	267313	1117304
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2B1-fastp-adapters-polyG-31bp-merged_condensed.bam	H	<21	9592	18098
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2B1-fastp-adapters-polyG-31bp-merged_condensed.bam	H	21	2302	3772
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2B1-fastp-adapters-polyG-31bp-merged_condensed.bam	H	22	1539	2954
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2B1-fastp-adapters-polyG-31bp-merged_condensed.bam	H	23	1590	3778
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2B1-fastp-adapters-polyG-31bp-merged_condensed.bam	H	24	1832	4954
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2B1-fastp-adapters-polyG-31bp-merged_condensed.bam	H	>24	33624	785911
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2B1-fastp-adapters-polyG-31bp-merged_condensed.bam	N	<21	101086	222755
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2B1-fastp-adapters-polyG-31bp-merged_condensed.bam	N	21	48578	115458
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2B1-fastp-adapters-polyG-31bp-merged_condensed.bam	N	22	51764	133599
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2B1-fastp-adapters-polyG-31bp-merged_condensed.bam	N	23	54092	162974
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2B1-fastp-adapters-polyG-31bp-merged_condensed.bam	N	24	68514	221354
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2B1-fastp-adapters-polyG-31bp-merged_condensed.bam	N	>24	589148	4575070
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D1-fastp-adapters-polyG-31bp-merged_condensed.bam	U	<21	62818	378898
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D1-fastp-adapters-polyG-31bp-merged_condensed.bam	U	21	19011	116055
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D1-fastp-adapters-polyG-31bp-merged_condensed.bam	U	22	18579	155863
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D1-fastp-adapters-polyG-31bp-merged_condensed.bam	U	23	19294	128316
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D1-fastp-adapters-polyG-31bp-merged_condensed.bam	U	24	20976	119582
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D1-fastp-adapters-polyG-31bp-merged_condensed.bam	U	>24	244440	2227529
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D1-fastp-adapters-polyG-31bp-merged_condensed.bam	P	<21	27792	178405
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D1-fastp-adapters-polyG-31bp-merged_condensed.bam	P	21	6224	44225
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D1-fastp-adapters-polyG-31bp-merged_condensed.bam	P	22	5588	79839
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D1-fastp-adapters-polyG-31bp-merged_condensed.bam	P	23	5841	40858
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D1-fastp-adapters-polyG-31bp-merged_condensed.bam	P	24	6557	43239
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D1-fastp-adapters-polyG-31bp-merged_condensed.bam	P	>24	76704	628546
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D1-fastp-adapters-polyG-31bp-merged_condensed.bam	R	<21	30018	116913
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D1-fastp-adapters-polyG-31bp-merged_condensed.bam	R	21	6663	33683
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D1-fastp-adapters-polyG-31bp-merged_condensed.bam	R	22	6088	49729
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D1-fastp-adapters-polyG-31bp-merged_condensed.bam	R	23	6664	39099
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D1-fastp-adapters-polyG-31bp-merged_condensed.bam	R	24	7842	63771
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D1-fastp-adapters-polyG-31bp-merged_condensed.bam	R	>24	102073	499619
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D1-fastp-adapters-polyG-31bp-merged_condensed.bam	H	<21	10170	34357
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D1-fastp-adapters-polyG-31bp-merged_condensed.bam	H	21	1751	5569
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D1-fastp-adapters-polyG-31bp-merged_condensed.bam	H	22	1215	4207
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D1-fastp-adapters-polyG-31bp-merged_condensed.bam	H	23	1047	4179
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D1-fastp-adapters-polyG-31bp-merged_condensed.bam	H	24	1028	3759
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D1-fastp-adapters-polyG-31bp-merged_condensed.bam	H	>24	11543	168494
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D1-fastp-adapters-polyG-31bp-merged_condensed.bam	N	<21	51058	225945
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D1-fastp-adapters-polyG-31bp-merged_condensed.bam	N	21	22720	118173
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D1-fastp-adapters-polyG-31bp-merged_condensed.bam	N	22	23323	108052
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D1-fastp-adapters-polyG-31bp-merged_condensed.bam	N	23	24223	135799
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D1-fastp-adapters-polyG-31bp-merged_condensed.bam	N	24	33707	287688
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D1-fastp-adapters-polyG-31bp-merged_condensed.bam	N	>24	174556	5429901
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D3-fastp-adapters-polyG-31bp-merged_condensed.bam	U	<21	2948	4550
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D3-fastp-adapters-polyG-31bp-merged_condensed.bam	U	21	160	208
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D3-fastp-adapters-polyG-31bp-merged_condensed.bam	U	22	96	117
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D3-fastp-adapters-polyG-31bp-merged_condensed.bam	U	23	83	139
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D3-fastp-adapters-polyG-31bp-merged_condensed.bam	U	24	66	78
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D3-fastp-adapters-polyG-31bp-merged_condensed.bam	U	>24	226	3005
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D3-fastp-adapters-polyG-31bp-merged_condensed.bam	P	<21	1835	3242
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D3-fastp-adapters-polyG-31bp-merged_condensed.bam	P	21	177	245
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D3-fastp-adapters-polyG-31bp-merged_condensed.bam	P	22	125	171
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D3-fastp-adapters-polyG-31bp-merged_condensed.bam	P	23	94	132
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D3-fastp-adapters-polyG-31bp-merged_condensed.bam	P	24	73	98
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D3-fastp-adapters-polyG-31bp-merged_condensed.bam	P	>24	172	219
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D3-fastp-adapters-polyG-31bp-merged_condensed.bam	R	<21	2443	3325
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D3-fastp-adapters-polyG-31bp-merged_condensed.bam	R	21	54	76
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D3-fastp-adapters-polyG-31bp-merged_condensed.bam	R	22	55	71
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D3-fastp-adapters-polyG-31bp-merged_condensed.bam	R	23	34	37
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D3-fastp-adapters-polyG-31bp-merged_condensed.bam	R	24	21	28
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D3-fastp-adapters-polyG-31bp-merged_condensed.bam	R	>24	87	115
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D3-fastp-adapters-polyG-31bp-merged_condensed.bam	H	<21	476	592
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D3-fastp-adapters-polyG-31bp-merged_condensed.bam	H	21	3	4
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D3-fastp-adapters-polyG-31bp-merged_condensed.bam	H	22	6	6
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D3-fastp-adapters-polyG-31bp-merged_condensed.bam	H	23	3	8
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D3-fastp-adapters-polyG-31bp-merged_condensed.bam	H	24	2	2
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D3-fastp-adapters-polyG-31bp-merged_condensed.bam	H	>24	45	158
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D3-fastp-adapters-polyG-31bp-merged_condensed.bam	N	<21	12317	19000
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D3-fastp-adapters-polyG-31bp-merged_condensed.bam	N	21	2751	3945
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D3-fastp-adapters-polyG-31bp-merged_condensed.bam	N	22	2198	3113
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D3-fastp-adapters-polyG-31bp-merged_condensed.bam	N	23	1576	2048
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D3-fastp-adapters-polyG-31bp-merged_condensed.bam	N	24	1306	1898
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2D3-fastp-adapters-polyG-31bp-merged_condensed.bam	N	>24	4932	11501
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2E1-fastp-adapters-polyG-31bp-merged_condensed.bam	U	<21	49824	618930
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2E1-fastp-adapters-polyG-31bp-merged_condensed.bam	U	21	15485	187575
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2E1-fastp-adapters-polyG-31bp-merged_condensed.bam	U	22	15468	203623
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2E1-fastp-adapters-polyG-31bp-merged_condensed.bam	U	23	15873	189065
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2E1-fastp-adapters-polyG-31bp-merged_condensed.bam	U	24	16399	230951
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2E1-fastp-adapters-polyG-31bp-merged_condensed.bam	U	>24	114135	1428736
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2E1-fastp-adapters-polyG-31bp-merged_condensed.bam	P	<21	19776	368241
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2E1-fastp-adapters-polyG-31bp-merged_condensed.bam	P	21	3988	69665
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2E1-fastp-adapters-polyG-31bp-merged_condensed.bam	P	22	3674	70889
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2E1-fastp-adapters-polyG-31bp-merged_condensed.bam	P	23	3892	59216
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2E1-fastp-adapters-polyG-31bp-merged_condensed.bam	P	24	4047	60910
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2E1-fastp-adapters-polyG-31bp-merged_condensed.bam	P	>24	24769	391206
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2E1-fastp-adapters-polyG-31bp-merged_condensed.bam	R	<21	23899	219992
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2E1-fastp-adapters-polyG-31bp-merged_condensed.bam	R	21	5736	63688
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2E1-fastp-adapters-polyG-31bp-merged_condensed.bam	R	22	5462	90990
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2E1-fastp-adapters-polyG-31bp-merged_condensed.bam	R	23	5938	73688
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2E1-fastp-adapters-polyG-31bp-merged_condensed.bam	R	24	6633	99408
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2E1-fastp-adapters-polyG-31bp-merged_condensed.bam	R	>24	45377	442125
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2E1-fastp-adapters-polyG-31bp-merged_condensed.bam	H	<21	6056	59107
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2E1-fastp-adapters-polyG-31bp-merged_condensed.bam	H	21	1103	11322
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2E1-fastp-adapters-polyG-31bp-merged_condensed.bam	H	22	810	8398
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2E1-fastp-adapters-polyG-31bp-merged_condensed.bam	H	23	745	7373
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2E1-fastp-adapters-polyG-31bp-merged_condensed.bam	H	24	813	10075
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2E1-fastp-adapters-polyG-31bp-merged_condensed.bam	H	>24	4925	81554
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2E1-fastp-adapters-polyG-31bp-merged_condensed.bam	N	<21	34300	364192
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2E1-fastp-adapters-polyG-31bp-merged_condensed.bam	N	21	15463	189299
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2E1-fastp-adapters-polyG-31bp-merged_condensed.bam	N	22	15897	207246
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2E1-fastp-adapters-polyG-31bp-merged_condensed.bam	N	23	16317	200836
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2E1-fastp-adapters-polyG-31bp-merged_condensed.bam	N	24	19166	353421
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2E1-fastp-adapters-polyG-31bp-merged_condensed.bam	N	>24	103893	4875719
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2E3-fastp-adapters-polyG-31bp-merged_condensed.bam	U	<21	2	2
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2E3-fastp-adapters-polyG-31bp-merged_condensed.bam	U	21	0	0
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2E3-fastp-adapters-polyG-31bp-merged_condensed.bam	U	22	0	0
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/2E3-fastp-adapters-polyG-31bp-merged_condensed.bam	U	23	1	1
